"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","home_pt_diff","visit_pt_diff","home_wl_perc","visit_wl_perc","visit_wl_as_visitor","home_wl_as_home","home_play_yest","visit_play_yest","home_3_in_4","visit_3_in_4","home_2_in_3","visit_2_in_3","label"
"200701290ATL","Sun, Jan 28, 2007","7:00p","Orlando Magic",83,"Atlanta Hawks",93,-6.5,0.4,0.5,0.4,0.3,0.3,0,0,0,0,0,0,1
"200701290MEM","Sun, Jan 28, 2007","8:00p","Sacramento Kings",117,"Memphis Grizzlies",124,-10.9,-5.2,0.3,0.3,0.3,0.4,0,0,1,1,1,1,1
"200701290MIN","Sun, Jan 28, 2007","8:00p","Phoenix Suns",112,"Minnesota Timberwolves",121,-3.8,14.4,0.4,1.1,1,0.6,1,1,1,0,1,1,1
"200701290NOK","Sun, Jan 28, 2007","8:00p","Portland Trail Blazers",91,"New Orleans/Oklahoma City Hornets",103,1.9,-5.7,0.6,0.5,0.5,0.6,0,0,0,1,1,1,1
"200701290HOU","Sun, Jan 28, 2007","8:30p","Philadelphia 76ers",84,"Houston Rockets",105,5.5,-2.9,0.7,0.5,0.4,0.7,0,0,0,0,0,0,1
"200701290DEN","Sun, Jan 28, 2007","9:00p","Charlotte Bobcats",105,"Denver Nuggets",101,2.9,0.5,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0
"200701290UTA","Mon, Jan 29, 2007","9:00p","New Jersey Nets",116,"Utah Jazz",115,0.3,3.9,0.5,0.7,0.5,0.7,0,0,0,0,1,0,0
"200701300CLE","Mon, Jan 29, 2007","7:00p","Golden State Warriors",97,"Cleveland Cavaliers",124,-5,-3.6,0.4,0.4,0.3,0.7,0,0,0,0,0,0,1
"200701300IND","Mon, Jan 29, 2007","7:00p","Boston Celtics",96,"Indiana Pacers",103,4.1,-8.2,0.6,0,0.2,0.6,0,0,0,0,1,0,1
"200701300WAS","Mon, Jan 29, 2007","7:00p","Detroit Pistons",99,"Washington Wizards",104,1,3.8,0.7,0.6,0.7,1,0,0,0,0,0,0,1
"200701300MIA","Mon, Jan 29, 2007","7:30p","Milwaukee Bucks",80,"Miami Heat",110,1.6,-10.3,0.5,0.2,0.3,0.7,0,0,0,0,0,1,1
"200701300NYK","Mon, Jan 29, 2007","7:30p","Los Angeles Lakers",94,"New York Knicks",99,0.9,-5.4,0.5,0.5,0.5,0.7,0,0,0,0,0,1,1
"200701300DAL","Mon, Jan 29, 2007","8:30p","Seattle SuperSonics",102,"Dallas Mavericks",122,7.3,-2.9,0.9,0.4,0,1.1,0,0,0,0,0,1,1
"200701310ATL","Tue, Jan 30, 2007","7:00p","Golden State Warriors",94,"Atlanta Hawks",115,-3.6,-5.4,0.6,0.4,0.3,0.4,0,1,0,0,0,1,1
"200701310CHA","Tue, Jan 30, 2007","7:00p","New York Knicks",87,"Charlotte Bobcats",104,0.2,-0.4,0.6,0.5,0.3,0.5,0,1,1,0,1,1,1
"200701310ORL","Tue, Jan 30, 2007","7:00p","Milwaukee Bucks",73,"Orlando Magic",98,-3.8,-12.1,0.3,0.2,0.2,0.6,0,1,0,1,0,1,1
"200701310TOR","Tue, Jan 30, 2007","7:00p","Washington Wizards",109,"Toronto Raptors",119,4.3,2,0.7,0.8,0.6,0.7,0,1,0,0,0,1,1
"200701310BOS","Tue, Jan 30, 2007","7:30p","Los Angeles Lakers",111,"Boston Celtics",98,-8.1,-6.2,0,0.4,0.4,0.1,1,1,0,1,1,1,0
"200701310NJN","Tue, Jan 30, 2007","7:30p","Detroit Pistons",113,"New Jersey Nets",89,2.5,2.4,0.7,0.5,0.6,0.8,1,1,0,0,1,1,0
"200701310MEM","Wed, Jan 31, 2007","8:00p","Dallas Mavericks",95,"Memphis Grizzlies",94,-8.8,9.6,0.4,1,0.9,0.5,0,0,0,0,0,0,0
"200701310MIN","Wed, Jan 31, 2007","8:00p","Sacramento Kings",100,"Minnesota Timberwolves",98,-2.8,-4.9,0.5,0.3,0.3,0.7,0,0,0,0,0,0,0
"200701310NOK","Wed, Jan 31, 2007","8:00p","Philadelphia 76ers",89,"New Orleans/Oklahoma City Hornets",78,3.8,-4.3,0.7,0.5,0.4,0.7,0,0,0,0,0,0,0
"200701310HOU","Wed, Jan 31, 2007","8:30p","Seattle SuperSonics",102,"Houston Rockets",112,6.2,-4.2,0.7,0.4,0,0.7,0,0,0,0,0,0,1
"200701310UTA","Wed, Jan 31, 2007","9:00p","San Antonio Spurs",93,"Utah Jazz",97,0.5,6.4,0.5,0.8,0.8,0.6,0,0,0,0,0,0,1
"200701310POR","Wed, Jan 31, 2007","10:00p","Denver Nuggets",91,"Portland Trail Blazers",100,-6.6,3.7,0.5,0.6,0.5,0.5,0,0,0,0,0,0,1
"200701310LAC","Wed, Jan 31, 2007","10:30p","Chicago Bulls",98,"Los Angeles Clippers",110,2.7,5.1,0.7,0.6,0.5,0.7,0,0,0,0,0,0,1
"200702010MIA","Wed, Jan 31, 2007","8:00p","Cleveland Cavaliers",89,"Miami Heat",92,4.2,-3.3,0.5,0.4,0.6,0.7,0,0,0,0,0,0,1
"200702010PHO","Wed, Jan 31, 2007","10:30p","San Antonio Spurs",87,"Phoenix Suns",103,12.4,4.6,1,0.7,0.7,1,0,0,0,0,0,0,1
"200702020IND","Wed, Jan 31, 2007","7:00p","Los Angeles Lakers",84,"Indiana Pacers",95,4.1,-3.9,0.6,0.5,0.4,0.6,0,1,0,1,0,1,1
"200702020PHI","Wed, Jan 31, 2007","7:00p","Golden State Warriors",102,"Philadelphia 76ers",101,-4.5,-7.9,0.5,0.3,0.3,0.4,0,1,0,1,0,1,0
"200702020ATL","Wed, Jan 31, 2007","7:30p","Toronto Raptors",103,"Atlanta Hawks",91,0.4,6.8,0.7,0.8,0.6,0.5,1,1,0,0,1,0,0
"200702020BOS","Wed, Jan 31, 2007","7:30p","Los Angeles Clippers",100,"Boston Celtics",89,-8.1,5.1,0,0.8,0.5,0.1,1,0,1,0,1,0,0
"200702020CLE","Thu, Feb 1, 2007","7:30p","Charlotte Bobcats",81,"Cleveland Cavaliers",101,-1.7,0.3,0.4,0.6,0.6,0.7,1,0,0,0,1,0,1
"200702020DET","Thu, Feb 1, 2007","8:00p","Milwaukee Bucks",86,"Detroit Pistons",96,5.5,-13.3,0.6,0.2,0.1,0.5,0,0,0,0,1,1,1
"200702020NOK","Fri, Feb 2, 2007","8:00p","Minnesota Timberwolves",83,"New Orleans/Oklahoma City Hornets",90,3.7,-3.6,0.7,0.4,0.5,0.6,0,0,0,0,0,0,1
"200702020ORL","Fri, Feb 2, 2007","8:00p","New Jersey Nets",86,"Orlando Magic",119,-2.1,-0.2,0.3,0.6,0.6,0.6,0,0,0,0,0,0,1
"200702020DEN","Fri, Feb 2, 2007","9:00p","Portland Trail Blazers",107,"Denver Nuggets",114,1.6,-4.3,0.5,0.6,0.4,0.4,0,0,0,0,0,0,1
"200702020SEA","Fri, Feb 2, 2007","10:30p","Chicago Bulls",107,"Seattle SuperSonics",101,-3.4,4.6,0.4,0.6,0.5,0.7,0,0,0,0,0,0,0
"200702030CHA","Fri, Feb 2, 2007","7:00p","Golden State Warriors",90,"Charlotte Bobcats",98,-2.3,-5.5,0.5,0.4,0.3,0.5,1,0,0,1,1,1,1
"200702030ORL","Fri, Feb 2, 2007","7:00p","New York Knicks",94,"Orlando Magic",86,-0.3,-2.8,0.3,0.4,0.3,0.6,0,0,0,0,0,0,0
"200702030WAS","Fri, Feb 2, 2007","7:00p","Los Angeles Lakers",118,"Washington Wizards",102,0,-2.5,0.7,0.5,0.4,1,0,0,0,1,0,1,0
"200702030MEM","Fri, Feb 2, 2007","8:00p","Indiana Pacers",116,"Memphis Grizzlies",110,-9.9,3.3,0.3,0.6,0.5,0.5,0,0,0,0,0,0,0
"200702030DAL","Fri, Feb 2, 2007","8:30p","Minnesota Timberwolves",93,"Dallas Mavericks",94,9.4,-5.4,1,0.3,0.4,1.1,0,0,0,0,0,0,1
"200702030HOU","Fri, Feb 2, 2007","8:30p","New Orleans/Oklahoma City Hornets",87,"Houston Rockets",74,7.6,2.5,0.8,0.7,0.1,0.8,0,0,0,0,0,0,0
"200702030MIL","Sat, Feb 3, 2007","8:30p","Miami Heat",117,"Milwaukee Bucks",98,-13,2.3,0.2,0.5,0.4,0.7,0,0,0,0,0,0,0
"200702030PHO","Sat, Feb 3, 2007","9:00p","Utah Jazz",108,"Phoenix Suns",105,12.1,1.7,1,0.6,0.5,1,0,0,0,0,0,0,0
"200702030POR","Sat, Feb 3, 2007","10:00p","Chicago Bulls",88,"Portland Trail Blazers",86,-2.5,6.2,0.6,0.7,0.5,0.6,1,1,0,0,1,1,0
"200702030SAC","Sat, Feb 3, 2007","10:00p","Denver Nuggets",87,"Sacramento Kings",94,-3.9,3.2,0.4,0.6,0.5,0.5,0,1,0,0,0,1,1
"200702040NJN","Sat, Feb 3, 2007","12:00p","Atlanta Hawks",101,"New Jersey Nets",99,-2.4,-1.4,0.6,0.6,0.4,0.7,1,0,0,0,0,0,0
"200702040TOR","Sat, Feb 3, 2007","12:00p","Los Angeles Clippers",110,"Toronto Raptors",122,6.7,5.2,0.8,0.8,0.6,0.7,0,0,0,0,0,1,1
"200702040CLE","Sat, Feb 3, 2007","2:30p","Detroit Pistons",90,"Cleveland Cavaliers",78,-0.9,7.1,0.4,0.7,0.7,0.7,0,0,0,0,1,0,0
"200702050ATL","Sat, Feb 3, 2007","7:00p","Los Angeles Lakers",90,"Atlanta Hawks",83,-1.6,-1.2,0.6,0.5,0.4,0.5,0,1,0,1,0,1,0
"200702050IND","Sat, Feb 3, 2007","7:00p","Golden State Warriors",113,"Indiana Pacers",98,2.6,-4.8,0.6,0.4,0.2,0.7,1,1,0,1,1,1,0
"200702050PHI","Sat, Feb 3, 2007","7:00p","New Jersey Nets",98,"Philadelphia 76ers",100,-4,-3.6,0.5,0.5,0.5,0.4,0,1,0,0,1,0,1
"200702050WAS","Sun, Feb 4, 2007","7:00p","Seattle SuperSonics",108,"Washington Wizards",118,-0.9,-3.6,0.7,0.4,0,0.9,0,0,0,0,0,0,1
"200702050MIA","Sun, Feb 4, 2007","7:30p","Charlotte Bobcats",93,"Miami Heat",113,3.3,-0.7,0.5,0.6,0.6,0.8,1,0,0,0,0,1,1
"200702050HOU","Sun, Feb 4, 2007","8:30p","Minnesota Timberwolves",77,"Houston Rockets",105,5.6,-5.9,0.7,0.2,0.4,0.8,0,0,0,1,0,1,1
"200702050DEN","Mon, Feb 5, 2007","9:00p","Phoenix Suns",113,"Denver Nuggets",108,2.9,11.2,0.6,0.9,0.9,0.4,0,0,0,0,1,0,0
"200702050UTA","Mon, Feb 5, 2007","9:00p","Chicago Bulls",95,"Utah Jazz",100,2.9,6.7,0.7,0.8,0.5,0.6,0,0,0,0,0,1,1
"200702050SAC","Mon, Feb 5, 2007","10:00p","New Orleans/Oklahoma City Hornets",99,"Sacramento Kings",105,-2.8,3.1,0.5,0.7,0.2,0.6,0,0,0,0,0,1,1
"200702060DET","Mon, Feb 5, 2007","7:30p","Boston Celtics",102,"Detroit Pistons",109,7.5,-8.3,0.7,0,0.2,0.5,0,0,0,0,0,0,1
"200702060NYK","Mon, Feb 5, 2007","7:30p","Los Angeles Clippers",90,"New York Knicks",102,-0.4,3.9,0.5,0.7,0.5,0.8,0,0,0,0,0,0,1
"200702060MEM","Mon, Feb 5, 2007","8:00p","Houston Rockets",98,"Memphis Grizzlies",90,-9.9,5.9,0.3,0.7,0.7,0.4,0,1,0,0,0,1,0
"200702060MIL","Mon, Feb 5, 2007","8:00p","Orlando Magic",111,"Milwaukee Bucks",116,-15.7,-0.8,0.1,0.3,0.2,0.6,0,0,0,0,0,1,1
"200702060POR","Mon, Feb 5, 2007","10:00p","Phoenix Suns",109,"Portland Trail Blazers",102,-3.5,10.2,0.5,0.9,1,0.5,0,0,0,0,1,0,0
"200702070ATL","Mon, Feb 5, 2007","7:00p","New Jersey Nets",87,"Atlanta Hawks",85,-4,-4.5,0.5,0.4,0.5,0.5,0,0,0,1,1,1,0
"200702070CLE","Tue, Feb 6, 2007","7:00p","Los Angeles Clippers",77,"Cleveland Cavaliers",94,-1.6,3.9,0.4,0.7,0.5,0.6,0,1,0,0,0,1,1
"200702070IND","Tue, Feb 6, 2007","7:00p","Seattle SuperSonics",103,"Indiana Pacers",102,1.3,-3.5,0.6,0.4,0,0.7,0,0,0,0,0,0,0
"200702070PHI","Tue, Feb 6, 2007","7:00p","Charlotte Bobcats",83,"Philadelphia 76ers",92,-2,-2,0.6,0.6,0.6,0.5,0,0,0,0,0,0,1
"200702070TOR","Tue, Feb 6, 2007","7:00p","Orlando Magic",103,"Toronto Raptors",113,7,-0.7,0.8,0.3,0.2,0.8,0,1,0,1,0,0,1
"200702070WAS","Tue, Feb 6, 2007","7:00p","San Antonio Spurs",110,"Washington Wizards",83,1.4,2.1,0.8,0.6,0.6,0.9,0,0,0,0,0,0,0
"200702070BOS","Wed, Feb 7, 2007","7:30p","Miami Heat",91,"Boston Celtics",79,-8.2,5.9,0,0.6,0.5,0,0,0,0,0,0,0,0
"200702070MIN","Wed, Feb 7, 2007","8:00p","Golden State Warriors",93,"Minnesota Timberwolves",121,-7,-1.1,0.2,0.5,0.3,0.7,0,0,0,0,0,0,1
"200702070DAL","Wed, Feb 7, 2007","8:30p","Memphis Grizzlies",97,"Dallas Mavericks",113,7,-6.2,1,0.3,0.1,1.1,0,0,0,0,0,0,1
"200702070DEN","Wed, Feb 7, 2007","9:00p","New Orleans/Oklahoma City Hornets",114,"Denver Nuggets",112,0.8,1.9,0.5,0.6,0.2,0.4,0,0,0,0,0,0,0
"200702080DET","Wed, Feb 7, 2007","8:00p","Los Angeles Lakers",78,"Detroit Pistons",93,8.6,-1.1,0.8,0.5,0.5,0.5,0,0,0,0,0,0,1
"200702080NOK","Wed, Feb 7, 2007","8:00p","Milwaukee Bucks",101,"New Orleans/Oklahoma City Hornets",109,3.4,-14.3,0.7,0.2,0.1,0.7,0,0,0,0,0,0,1
"200702080SAC","Wed, Feb 7, 2007","10:30p","Chicago Bulls",77,"Sacramento Kings",86,-1.7,1.7,0.6,0.7,0.4,0.7,0,0,0,0,0,0,1
"200702090CHA","Wed, Feb 7, 2007","7:00p","Portland Trail Blazers",108,"Charlotte Bobcats",100,-5,-2.6,0.5,0.5,0.3,0.6,1,0,0,0,1,0,0
"200702090IND","Wed, Feb 7, 2007","7:00p","Denver Nuggets",102,"Indiana Pacers",95,2.2,-0.5,0.6,0.4,0.4,0.6,1,0,0,0,0,0,0
"200702090ORL","Wed, Feb 7, 2007","7:00p","San Antonio Spurs",104,"Orlando Magic",106,-1.1,3.5,0.3,0.6,0.6,0.6,1,1,0,0,1,0,1
"200702090PHI","Thu, Feb 8, 2007","7:00p","Los Angeles Clippers",90,"Philadelphia 76ers",89,0.5,3.7,0.7,0.7,0.5,0.6,0,0,0,0,0,1,0
"200702090TOR","Thu, Feb 8, 2007","7:00p","Los Angeles Lakers",92,"Toronto Raptors",96,8.1,-3,0.9,0.4,0.4,0.9,0,1,0,0,0,0,1
"200702090BOS","Thu, Feb 8, 2007","7:30p","New Jersey Nets",92,"Boston Celtics",78,-9,-4.4,0,0.4,0.5,0,1,0,0,0,1,0,0
"200702090CLE","Fri, Feb 9, 2007","8:00p","Miami Heat",79,"Cleveland Cavaliers",103,1.9,6.8,0.5,0.6,0.6,0.7,0,0,0,0,0,0,1
"200702090MEM","Fri, Feb 9, 2007","8:00p","Minnesota Timberwolves",97,"Memphis Grizzlies",105,-6.3,-3.6,0.3,0.3,0.4,0.3,0,0,0,0,0,0,1
"200702090DAL","Fri, Feb 9, 2007","8:30p","Houston Rockets",74,"Dallas Mavericks",95,8.4,6.3,1,0.7,0.7,1.1,0,0,0,0,0,0,1
"200702090PHO","Fri, Feb 9, 2007","9:00p","Atlanta Hawks",120,"Phoenix Suns",111,10,-2.1,0.9,0.5,0.4,1,0,0,0,0,0,0,0
"200702090GSW","Fri, Feb 9, 2007","10:30p","Chicago Bulls",121,"Golden State Warriors",123,-5.4,-0.4,0.4,0.6,0.4,0.8,0,0,0,0,0,0,1
"200702100DET","Fri, Feb 9, 2007","7:30p","Toronto Raptors",92,"Detroit Pistons",98,10.2,6.7,0.9,0.9,0.6,0.6,0,1,0,0,0,1,1
"200702100NJN","Fri, Feb 9, 2007","7:30p","Orlando Magic",78,"New Jersey Nets",93,-3.7,1.2,0.4,0.4,0.2,0.7,1,0,0,1,0,1,1
"200702100NOK","Fri, Feb 9, 2007","8:00p","Memphis Grizzlies",99,"New Orleans/Oklahoma City Hornets",114,3.2,-7.1,0.7,0.3,0.1,0.8,0,0,1,0,1,0,1
"200702100HOU","Fri, Feb 9, 2007","8:30p","Charlotte Bobcats",83,"Houston Rockets",104,3.8,-7.7,0.6,0.4,0.5,0.8,0,0,0,0,0,1,1
"200702100MIL","Fri, Feb 9, 2007","8:30p","Denver Nuggets",109,"Milwaukee Bucks",102,-12.4,-0.6,0.2,0.4,0.5,0.6,0,0,0,1,0,1,0
"200702100UTA","Fri, Feb 9, 2007","9:00p","New York Knicks",102,"Utah Jazz",104,3.7,0.3,0.8,0.5,0.4,0.7,0,0,0,0,0,0,1
"200702100SEA","Sat, Feb 10, 2007","10:00p","Sacramento Kings",114,"Seattle SuperSonics",93,-3,0.8,0.5,0.7,0.3,0.6,0,0,0,0,0,0,0
"200702110MIA","Sat, Feb 10, 2007","1:00p","San Antonio Spurs",85,"Miami Heat",100,4.7,4.5,0.6,0.6,0.6,0.8,1,0,0,0,1,0,1
"200702110WAS","Sat, Feb 10, 2007","1:00p","Portland Trail Blazers",94,"Washington Wizards",73,-1.6,-3.6,0.7,0.5,0.3,0.8,0,0,0,0,0,0,0
"200702110IND","Sat, Feb 10, 2007","2:30p","Los Angeles Clippers",80,"Indiana Pacers",94,1.8,3.2,0.6,0.7,0.5,0.6,0,0,0,0,0,0,1
"200702110CLE","Sat, Feb 10, 2007","3:30p","Los Angeles Lakers",90,"Cleveland Cavaliers",99,5.4,-1.5,0.6,0.4,0.4,0.7,1,0,0,0,0,1,1
"200702110MIN","Sat, Feb 10, 2007","6:00p","Boston Celtics",107,"Minnesota Timberwolves",109,-1.5,-9.9,0.3,0,0.2,0.7,1,0,0,0,1,1,1
"200702110PHI","Sat, Feb 10, 2007","6:00p","Dallas Mavericks",106,"Philadelphia 76ers",89,0.1,10.4,0.6,1,0.9,0.5,0,1,0,0,0,1,0
"200702110PHO","Sun, Feb 11, 2007","8:00p","Chicago Bulls",116,"Phoenix Suns",103,8.6,-1.5,0.8,0.5,0.4,0.9,0,0,0,0,0,0,0
"200702110GSW","Sun, Feb 11, 2007","9:00p","Atlanta Hawks",106,"Golden State Warriors",105,-4.6,0.7,0.5,0.6,0.5,0.8,0,0,0,0,0,0,0
"200702110SAC","Sun, Feb 11, 2007","9:00p","Seattle SuperSonics",114,"Sacramento Kings",103,2.4,-5.9,0.7,0.4,0.1,0.7,1,1,0,0,0,0,0
"200702120DET","Sun, Feb 11, 2007","7:30p","Los Angeles Clippers",74,"Detroit Pistons",92,10.2,-0.3,0.9,0.6,0.5,0.7,0,1,0,0,0,1,1
"200702120DEN","Sun, Feb 11, 2007","9:00p","Golden State Warriors",111,"Denver Nuggets",123,-1.6,-4.5,0.4,0.5,0.3,0.4,0,0,1,0,0,0,1
"200702120UTA","Sun, Feb 11, 2007","9:00p","Atlanta Hawks",76,"Utah Jazz",102,3.8,1.6,0.8,0.7,0.6,0.7,0,0,0,0,0,0,1
"200702130MIA","Sun, Feb 11, 2007","7:30p","Portland Trail Blazers",85,"Miami Heat",104,6.8,-1,0.7,0.6,0.4,0.8,1,1,1,0,1,0,1
"200702130NJN","Sun, Feb 11, 2007","7:30p","San Antonio Spurs",107,"New Jersey Nets",82,-2.1,3.4,0.5,0.6,0.6,0.7,0,1,0,0,1,0,0
"200702130MEM","Sun, Feb 11, 2007","8:00p","New Orleans/Oklahoma City Hornets",104,"Memphis Grizzlies",108,-6.5,5.3,0.3,0.8,0.3,0.4,0,0,1,1,1,0,1
"200702130MIL","Mon, Feb 12, 2007","8:00p","Dallas Mavericks",99,"Milwaukee Bucks",93,-12.7,10.8,0.2,1,0.9,0.5,0,0,0,0,0,1,0
"200702130CHI","Mon, Feb 12, 2007","8:30p","Toronto Raptors",112,"Chicago Bulls",111,0.8,4.5,0.6,0.8,0.6,0.7,1,0,0,0,1,0,0
"200702130HOU","Mon, Feb 12, 2007","8:30p","Sacramento Kings",104,"Houston Rockets",109,7.2,3,0.7,0.7,0.3,0.8,0,1,0,0,1,1,1
"200702130LAL","Tue, Feb 13, 2007","10:30p","New York Knicks",107,"Los Angeles Lakers",106,-1.4,0.2,0.4,0.5,0.4,0.8,0,0,0,0,0,0,0
"200702140CHA","Tue, Feb 13, 2007","7:00p","Chicago Bulls",85,"Charlotte Bobcats",100,-7.7,1.4,0.4,0.6,0.4,0.5,0,1,0,1,0,1,1
"200702140IND","Tue, Feb 13, 2007","7:00p","Memphis Grizzlies",104,"Indiana Pacers",114,3.4,-4.4,0.7,0.4,0.1,0.6,0,0,0,1,0,0,1
"200702140ORL","Tue, Feb 13, 2007","7:00p","Portland Trail Blazers",91,"Orlando Magic",103,0.4,-3.3,0.4,0.5,0.4,0.7,0,0,0,0,0,1,1
"200702140PHI","Tue, Feb 13, 2007","7:00p","Washington Wizards",92,"Philadelphia 76ers",85,-0.2,-3.8,0.6,0.6,0.6,0.5,0,0,0,0,0,0,0
"200702140TOR","Tue, Feb 13, 2007","7:00p","New Jersey Nets",109,"Toronto Raptors",120,5.4,-4.5,0.9,0.5,0.6,0.9,1,0,0,0,0,0,1
"200702140BOS","Tue, Feb 13, 2007","7:30p","Milwaukee Bucks",97,"Boston Celtics",117,-9.6,-11.4,0,0.2,0.1,0,0,1,0,0,0,0,1
"200702140DET","Wed, Feb 14, 2007","7:30p","San Antonio Spurs",90,"Detroit Pistons",81,10.3,4.6,0.9,0.6,0.6,0.8,0,0,0,0,0,0,0
"200702140MIN","Wed, Feb 14, 2007","8:00p","Denver Nuggets",94,"Minnesota Timberwolves",99,0.2,-0.9,0.4,0.4,0.6,0.7,0,0,0,0,0,0,1
"200702140NOK","Wed, Feb 14, 2007","8:00p","Sacramento Kings",93,"New Orleans/Oklahoma City Hornets",110,5.1,2.4,0.8,0.6,0.3,0.9,0,0,0,1,0,1,1
"200702140UTA","Wed, Feb 14, 2007","9:00p","Cleveland Cavaliers",98,"Utah Jazz",99,5.6,6.1,0.8,0.6,0.6,0.7,0,0,0,0,0,0,1
"200702140SEA","Wed, Feb 14, 2007","10:00p","Phoenix Suns",90,"Seattle SuperSonics",114,-5.3,4.4,0.4,0.7,1,0.5,0,0,0,0,0,0,1
"200702140GSW","Wed, Feb 14, 2007","10:30p","New York Knicks",101,"Golden State Warriors",120,-5.2,0.4,0.5,0.6,0.5,0.7,0,1,0,0,1,0,1
"200702140LAC","Wed, Feb 14, 2007","10:30p","Atlanta Hawks",96,"Los Angeles Clippers",93,-4,-1.6,0.5,0.6,0.6,0.8,0,0,0,0,0,1,0
"200702150HOU","Wed, Feb 14, 2007","8:00p","Dallas Mavericks",80,"Houston Rockets",77,8.6,9.5,0.8,1,0.9,0.8,0,0,0,0,0,0,0
"200702150LAL","Wed, Feb 14, 2007","10:30p","Cleveland Cavaliers",114,"Los Angeles Lakers",108,-2,7.1,0.3,0.6,0.5,0.7,1,0,0,0,0,0,0
"200702200CHA","Wed, Feb 14, 2007","7:00p","New Orleans/Oklahoma City Hornets",100,"Charlotte Bobcats",104,-5.1,6.4,0.5,0.8,0.3,0.6,1,0,0,0,0,0,1
"200702200WAS","Wed, Feb 14, 2007","7:00p","Minnesota Timberwolves",100,"Washington Wizards",112,-5.2,1,0.6,0.5,0.3,0.7,1,0,0,0,0,0,1
"200702200NYK","Wed, Feb 14, 2007","7:30p","Orlando Magic",94,"New York Knicks",100,-1.7,0.5,0.5,0.4,0.2,0.8,1,1,0,0,0,0,1
"200702200MIL","Wed, Feb 14, 2007","8:00p","Detroit Pistons",84,"Milwaukee Bucks",83,-12.6,8.3,0.2,0.8,0.7,0.4,1,0,0,0,1,0,0
"200702200SAS","Thu, Feb 15, 2007","8:00p","Denver Nuggets",80,"San Antonio Spurs",95,4.1,-0.9,0.6,0.4,0.5,0.6,1,1,0,0,0,0,1
"200702200CHI","Thu, Feb 15, 2007","8:30p","Atlanta Hawks",81,"Chicago Bulls",106,-0.9,-1.6,0.5,0.6,0.7,0.6,0,1,1,1,1,0,1
"200702200POR","Tue, Feb 20, 2007","10:00p","Utah Jazz",100,"Portland Trail Blazers",103,-4.8,4.7,0.4,0.8,0.6,0.5,0,0,0,0,0,0,1
"200702200SAC","Tue, Feb 20, 2007","10:00p","Boston Celtics",101,"Sacramento Kings",104,-0.1,-7.2,0.5,0.1,0.2,0.6,0,0,0,0,0,0,1
"200702200SEA","Tue, Feb 20, 2007","10:00p","Memphis Grizzlies",105,"Seattle SuperSonics",121,-5.6,-5.6,0.4,0.3,0.1,0.5,0,0,0,0,0,0,1
"200702200LAC","Tue, Feb 20, 2007","10:30p","Phoenix Suns",115,"Los Angeles Clippers",90,-4.4,-0.2,0.4,0.6,0.9,0.8,0,0,0,0,0,0,0
"200702210ATL","Tue, Feb 20, 2007","7:00p","San Antonio Spurs",103,"Atlanta Hawks",96,-2.6,5.2,0.6,0.6,0.6,0.5,0,0,0,0,0,0,0
"200702210IND","Tue, Feb 20, 2007","7:00p","Milwaukee Bucks",129,"Indiana Pacers",136,3.7,-11.9,0.7,0.2,0.1,0.7,0,0,0,0,0,0,1
"200702210PHI","Tue, Feb 20, 2007","7:00p","New York Knicks",84,"Philadelphia 76ers",104,-1.5,0.7,0.5,0.6,0.5,0.4,0,0,0,0,0,0,1
"200702210TOR","Tue, Feb 20, 2007","7:00p","Cleveland Cavaliers",86,"Toronto Raptors",85,4.4,8,0.9,0.7,0.5,0.9,0,0,0,0,0,0,0
"200702210DET","Tue, Feb 20, 2007","7:30p","Orlando Magic",88,"Detroit Pistons",110,8.7,1.5,0.9,0.4,0.2,0.7,0,0,0,0,0,0,1
"200702210NJN","Tue, Feb 20, 2007","7:30p","New Orleans/Oklahoma City Hornets",111,"New Jersey Nets",107,-5.5,4.9,0.5,0.7,0.3,0.6,0,0,0,0,0,0,0
"200702210MIN","Wed, Feb 21, 2007","8:00p","Charlotte Bobcats",100,"Minnesota Timberwolves",95,0,-5.6,0.5,0.5,0.5,0.7,0,0,0,0,0,0,0
"200702210HOU","Wed, Feb 21, 2007","9:00p","Miami Heat",102,"Houston Rockets",112,9.1,6.9,0.8,0.7,0.5,0.7,0,0,0,0,0,0,1
"200702210PHO","Wed, Feb 21, 2007","9:00p","Boston Celtics",108,"Phoenix Suns",118,1.8,-6.9,0.6,0.1,0.2,0.8,1,1,0,0,0,0,1
"200702210GSW","Wed, Feb 21, 2007","10:30p","Memphis Grizzlies",115,"Golden State Warriors",118,-3.4,-5.6,0.5,0.3,0.1,0.7,0,1,0,0,0,0,1
"200702210LAL","Wed, Feb 21, 2007","10:30p","Portland Trail Blazers",112,"Los Angeles Lakers",108,-1.7,-1.5,0.3,0.5,0.3,0.6,0,1,0,0,0,0,0
"200702220CLE","Wed, Feb 21, 2007","7:00p","Chicago Bulls",84,"Cleveland Cavaliers",78,7.3,0.5,0.7,0.5,0.4,0.7,1,0,0,0,0,0,0
"200702220WAS","Wed, Feb 21, 2007","7:00p","Sacramento Kings",106,"Washington Wizards",109,-4.5,0.6,0.6,0.6,0.3,0.7,0,1,0,0,0,0,1
